"Result","U:0","U:1","U:2","T","T_0","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-9.17350e+01,1.10499e-01,-4.27450e-06,-2.69358e-25,1.44756e-40,1.44756e-40,1,1.54045e+01,1.54045e+01,9.55615e-01,0.00000e+00
-9.19802e+01,1.02024e-01,1.42484e-06,1.24713e-25,1.13254e-40,1.13254e-40,1,1.54427e+01,1.54427e+01,9.55615e-01,0.00000e+00
-9.22347e+01,9.12090e-02,7.79856e-06,-9.17847e-27,8.77227e-41,8.77227e-41,1,1.54810e+01,1.54810e+01,9.55615e-01,0.00000e+00
-9.24979e+01,7.81464e-02,1.04971e-05,1.24576e-25,6.74767e-41,6.74767e-41,1,1.55192e+01,1.55192e+01,9.55615e-01,0.00000e+00
-9.27696e+01,6.32587e-02,1.03386e-05,-1.32589e-25,5.14585e-41,5.14585e-41,1,1.55574e+01,1.55574e+01,9.55615e-01,0.00000e+00
-9.30485e+01,4.72494e-02,1.20473e-05,-1.63720e-25,3.89141e-41,3.89141e-41,1,1.55956e+01,1.55956e+01,9.55615e-01,0.00000e+00
-9.33375e+01,3.09779e-02,8.83372e-06,1.28797e-24,2.91344e-41,2.91344e-41,1,1.56339e+01,1.56339e+01,9.55615e-01,0.00000e+00
-9.36368e+01,1.61435e-02,6.04402e-06,-2.71107e-24,2.16248e-41,2.16248e-41,1,1.56721e+01,1.56721e+01,9.55615e-01,0.00000e+00
-9.39621e+01,4.49273e-03,3.12786e-06,-2.67112e-24,1.55965e-41,1.55965e-41,1,1.57103e+01,1.57103e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.57485e+01,1.57485e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.57868e+01,1.57868e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.58250e+01,1.58250e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.58632e+01,1.58632e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.59014e+01,1.59014e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.59397e+01,1.59397e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.59779e+01,1.59779e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.60161e+01,1.60161e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.60543e+01,1.60543e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.60926e+01,1.60926e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.61308e+01,1.61308e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.61690e+01,1.61690e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.62072e+01,1.62072e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.62455e+01,1.62455e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.62837e+01,1.62837e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.63219e+01,1.63219e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.63601e+01,1.63601e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.63984e+01,1.63984e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.64366e+01,1.64366e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.64748e+01,1.64748e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.65130e+01,1.65130e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.65513e+01,1.65513e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.65895e+01,1.65895e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.66277e+01,1.66277e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.66659e+01,1.66659e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.67042e+01,1.67042e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.67424e+01,1.67424e+01,9.55615e-01,0.00000e+00
0.00000e+00,4.50041e-03,-3.03665e-06,3.60589e-24,0.00000e+00,0.00000e+00,1,1.67806e+01,1.67806e+01,9.55615e-01,0.00000e+00
0.00000e+00,1.61596e-02,-5.72704e-06,-3.68487e-24,0.00000e+00,0.00000e+00,1,1.68188e+01,1.68188e+01,9.55615e-01,0.00000e+00
0.00000e+00,3.09775e-02,-9.74622e-06,1.32476e-24,0.00000e+00,0.00000e+00,1,1.68570e+01,1.68570e+01,9.55615e-01,0.00000e+00
0.00000e+00,4.72799e-02,-1.20880e-05,-5.90278e-25,0.00000e+00,0.00000e+00,1,1.68953e+01,1.68953e+01,9.55615e-01,0.00000e+00
0.00000e+00,6.32914e-02,-1.10420e-05,5.14839e-25,0.00000e+00,0.00000e+00,1,1.69335e+01,1.69335e+01,9.55615e-01,0.00000e+00
0.00000e+00,7.81694e-02,-1.13486e-05,1.14969e-25,0.00000e+00,0.00000e+00,1,1.69717e+01,1.69717e+01,9.55615e-01,0.00000e+00
0.00000e+00,9.12297e-02,-7.12311e-06,1.03828e-26,0.00000e+00,0.00000e+00,1,1.70099e+01,1.70099e+01,9.55615e-01,0.00000e+00
0.00000e+00,1.02028e-01,-1.68700e-06,3.18516e-26,0.00000e+00,0.00000e+00,1,1.70482e+01,1.70482e+01,9.55615e-01,0.00000e+00
0.00000e+00,1.10501e-01,4.12632e-06,4.99540e-25,0.00000e+00,0.00000e+00,1,1.70864e+01,1.70864e+01,9.55615e-01,0.00000e+00
0.00000e+00,1.16666e-01,1.91857e-06,-6.82647e-26,0.00000e+00,0.00000e+00,1,1.71246e+01,1.71246e+01,9.55615e-01,0.00000e+00
0.00000e+00,1.20388e-01,1.44989e-06,1.02167e-25,0.00000e+00,0.00000e+00,1,1.71628e+01,1.71628e+01,9.55615e-01,0.00000e+00
0.00000e+00,1.21660e-01,1.61017e-06,2.85062e-25,0.00000e+00,0.00000e+00,1,1.72011e+01,1.72011e+01,9.55615e-01,0.00000e+00
0.00000e+00,1.20393e-01,7.27709e-07,-9.50468e-25,0.00000e+00,0.00000e+00,1,1.72393e+01,1.72393e+01,9.55615e-01,0.00000e+00
0.00000e+00,1.16669e-01,-9.95914e-07,3.20517e-25,0.00000e+00,0.00000e+00,1,1.72775e+01,1.72775e+01,9.55615e-01,0.00000e+00
0.00000e+00,1.10505e-01,-3.34735e-06,3.73310e-25,0.00000e+00,0.00000e+00,1,1.73157e+01,1.73157e+01,9.55615e-01,0.00000e+00
0.00000e+00,1.02033e-01,2.54521e-06,-1.47418e-25,0.00000e+00,0.00000e+00,1,1.73540e+01,1.73540e+01,9.55615e-01,0.00000e+00
0.00000e+00,9.12343e-02,7.92070e-06,1.20269e-25,0.00000e+00,0.00000e+00,1,1.73922e+01,1.73922e+01,9.55615e-01,0.00000e+00
0.00000e+00,7.81740e-02,1.21884e-05,1.60156e-25,0.00000e+00,0.00000e+00,1,1.74304e+01,1.74304e+01,9.55615e-01,0.00000e+00
0.00000e+00,6.32941e-02,1.20419e-05,-1.06300e-24,0.00000e+00,0.00000e+00,1,1.74686e+01,1.74686e+01,9.55615e-01,0.00000e+00
0.00000e+00,4.72807e-02,1.30991e-05,1.90799e-24,0.00000e+00,0.00000e+00,1,1.75069e+01,1.75069e+01,9.55615e-01,0.00000e+00
0.00000e+00,3.09745e-02,1.06873e-05,8.84747e-25,0.00000e+00,0.00000e+00,1,1.75451e+01,1.75451e+01,9.55615e-01,0.00000e+00
0.00000e+00,1.61543e-02,6.50170e-06,-2.70326e-24,0.00000e+00,0.00000e+00,1,1.75833e+01,1.75833e+01,9.55615e-01,0.00000e+00
0.00000e+00,4.49337e-03,3.48694e-06,2.67536e-24,0.00000e+00,0.00000e+00,1,1.76215e+01,1.76215e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.76598e+01,1.76598e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.76980e+01,1.76980e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.77362e+01,1.77362e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.77744e+01,1.77744e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.78127e+01,1.78127e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.78509e+01,1.78509e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.78891e+01,1.78891e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.79273e+01,1.79273e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.79656e+01,1.79656e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.80038e+01,1.80038e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.80420e+01,1.80420e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.80802e+01,1.80802e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.81185e+01,1.81185e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.81567e+01,1.81567e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.81949e+01,1.81949e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.82331e+01,1.82331e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.82714e+01,1.82714e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.83096e+01,1.83096e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.83478e+01,1.83478e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.83860e+01,1.83860e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.84243e+01,1.84243e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.84625e+01,1.84625e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.85007e+01,1.85007e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.85389e+01,1.85389e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.85772e+01,1.85772e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.86154e+01,1.86154e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.86536e+01,1.86536e+01,9.55615e-01,0.00000e+00
0.00000e+00,4.38213e-03,-2.64563e-06,1.03349e-24,0.00000e+00,0.00000e+00,1,1.86918e+01,1.86918e+01,9.55615e-01,0.00000e+00
0.00000e+00,1.57662e-02,-5.16183e-06,2.00768e-24,0.00000e+00,0.00000e+00,1,1.87301e+01,1.87301e+01,9.55615e-01,0.00000e+00
0.00000e+00,3.03014e-02,-7.56442e-06,1.11371e-24,0.00000e+00,0.00000e+00,1,1.87683e+01,1.87683e+01,9.55615e-01,0.00000e+00
0.00000e+00,4.63013e-02,-1.03816e-05,-3.97076e-24,0.00000e+00,0.00000e+00,1,1.88065e+01,1.88065e+01,9.55615e-01,0.00000e+00
0.00000e+00,6.21368e-02,-8.38498e-06,1.27933e-24,0.00000e+00,0.00000e+00,1,1.88447e+01,1.88447e+01,9.55615e-01,0.00000e+00
0.00000e+00,7.70205e-02,-8.27836e-06,-3.45069e-25,0.00000e+00,0.00000e+00,1,1.88830e+01,1.88830e+01,9.55615e-01,0.00000e+00
0.00000e+00,9.03485e-02,-5.28684e-06,1.05891e-25,0.00000e+00,0.00000e+00,1,1.89212e+01,1.89212e+01,9.55615e-01,0.00000e+00
0.00000e+00,1.01852e-01,1.37939e-06,-3.39108e-25,0.00000e+00,0.00000e+00,1,1.89594e+01,1.89594e+01,9.55615e-01,0.00000e+00
0.00000e+00,1.11608e-01,7.23606e-06,2.75787e-25,0.00000e+00,0.00000e+00,1,1.89976e+01,1.89976e+01,9.55615e-01,0.00000e+00
0.00000e+00,1.19905e-01,4.97943e-06,6.06894e-26,0.00000e+00,0.00000e+00,1,1.90359e+01,1.90359e+01,9.55615e-01,0.00000e+00
0.00000e+00,1.27004e-01,5.40883e-06,-8.12741e-26,0.00000e+00,0.00000e+00,1,1.90741e+01,1.90741e+01,9.55615e-01,0.00000e+00
0.00000e+00,1.32800e-01,5.47922e-06,7.23470e-24,0.00000e+00,0.00000e+00,1,1.91123e+01,1.91123e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.91505e+01,1.91505e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.91887e+01,1.91887e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.92270e+01,1.92270e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.92652e+01,1.92652e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.93034e+01,1.93034e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.93416e+01,1.93416e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.93799e+01,1.93799e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.94181e+01,1.94181e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.94563e+01,1.94563e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.94945e+01,1.94945e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.95328e+01,1.95328e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.95710e+01,1.95710e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.96092e+01,1.96092e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.96474e+01,1.96474e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.96857e+01,1.96857e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.97239e+01,1.97239e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.97621e+01,1.97621e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.98003e+01,1.98003e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.98386e+01,1.98386e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.98768e+01,1.98768e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.99150e+01,1.99150e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.99532e+01,1.99532e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,1.99915e+01,1.99915e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.00297e+01,2.00297e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.00679e+01,2.00679e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.01061e+01,2.01061e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.01444e+01,2.01444e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.01826e+01,2.01826e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.02208e+01,2.02208e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.02590e+01,2.02590e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.02973e+01,2.02973e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.03355e+01,2.03355e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.03737e+01,2.03737e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.04119e+01,2.04119e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.04502e+01,2.04502e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.04884e+01,2.04884e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.05266e+01,2.05266e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.05648e+01,2.05648e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.06031e+01,2.06031e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.06413e+01,2.06413e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.06795e+01,2.06795e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.07177e+01,2.07177e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.07560e+01,2.07560e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.07942e+01,2.07942e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.08324e+01,2.08324e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.08706e+01,2.08706e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.09089e+01,2.09089e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.09471e+01,2.09471e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.09853e+01,2.09853e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.10235e+01,2.10235e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.10618e+01,2.10618e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.11000e+01,2.11000e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.11382e+01,2.11382e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.11764e+01,2.11764e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.12147e+01,2.12147e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.12529e+01,2.12529e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.12911e+01,2.12911e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.13293e+01,2.13293e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.13676e+01,2.13676e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.14058e+01,2.14058e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.14440e+01,2.14440e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.14822e+01,2.14822e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.15205e+01,2.15205e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.15587e+01,2.15587e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.15969e+01,2.15969e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.16351e+01,2.16351e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.16733e+01,2.16733e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.17116e+01,2.17116e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.17498e+01,2.17498e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.17880e+01,2.17880e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.18262e+01,2.18262e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.18645e+01,2.18645e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.19027e+01,2.19027e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.19409e+01,2.19409e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.19791e+01,2.19791e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.20174e+01,2.20174e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.20556e+01,2.20556e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.20938e+01,2.20938e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.21320e+01,2.21320e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.21703e+01,2.21703e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.22085e+01,2.22085e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.22467e+01,2.22467e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.22849e+01,2.22849e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.23232e+01,2.23232e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.23614e+01,2.23614e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.23996e+01,2.23996e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.24378e+01,2.24378e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.24761e+01,2.24761e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.25143e+01,2.25143e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.25525e+01,2.25525e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.25907e+01,2.25907e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.26290e+01,2.26290e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.26672e+01,2.26672e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.27054e+01,2.27054e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.27436e+01,2.27436e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.27819e+01,2.27819e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.28201e+01,2.28201e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.28583e+01,2.28583e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.28965e+01,2.28965e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.29348e+01,2.29348e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.29730e+01,2.29730e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.30112e+01,2.30112e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.30494e+01,2.30494e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.30877e+01,2.30877e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.31259e+01,2.31259e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.31641e+01,2.31641e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.32023e+01,2.32023e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.32406e+01,2.32406e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.32788e+01,2.32788e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.33170e+01,2.33170e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.33552e+01,2.33552e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.33935e+01,2.33935e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.34317e+01,2.34317e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.34699e+01,2.34699e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.35081e+01,2.35081e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.35464e+01,2.35464e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.35846e+01,2.35846e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.36228e+01,2.36228e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.36610e+01,2.36610e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.36993e+01,2.36993e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.37375e+01,2.37375e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.37757e+01,2.37757e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.38139e+01,2.38139e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.38522e+01,2.38522e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.38904e+01,2.38904e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.39286e+01,2.39286e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.39668e+01,2.39668e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.40051e+01,2.40051e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.40433e+01,2.40433e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.40815e+01,2.40815e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.41197e+01,2.41197e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.41579e+01,2.41579e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.41962e+01,2.41962e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.42344e+01,2.42344e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.42726e+01,2.42726e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.43108e+01,2.43108e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.43491e+01,2.43491e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.43873e+01,2.43873e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.44255e+01,2.44255e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.44637e+01,2.44637e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.45020e+01,2.45020e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.45402e+01,2.45402e+01,9.55615e-01,0.00000e+00
nan,nan,nan,nan,nan,nan,0,2.45784e+01,2.45784e+01,9.55615e-01,0.00000e+00
