Time	inlet	inlet	outlet	outlet	solid	solid	 volume 	 average
3430	-1.39457e-06	0.187845	1.39457e-06	0.187845	4.15011	3	0.174723	1
3431	-1.3946e-06	0.18785	1.3946e-06	0.18785	4.15011	3	0.174723	1
3432	-1.39464e-06	0.187855	1.39464e-06	0.187855	4.15011	3	0.174723	1
3433	-1.39468e-06	0.18786	1.39468e-06	0.18786	4.15011	3	0.174723	1
3434	-1.39471e-06	0.187865	1.39471e-06	0.187865	4.15011	3	0.174723	1
3435	-1.39475e-06	0.18787	1.39475e-06	0.18787	4.15011	3	0.174723	1
3436	-1.39479e-06	0.187875	1.39479e-06	0.187875	4.15011	3	0.174723	1
3437	-1.39482e-06	0.18788	1.39482e-06	0.18788	4.15011	3	0.174723	1
3438	-1.39486e-06	0.187885	1.39486e-06	0.187885	4.15011	3	0.174723	1
3439	-1.3949e-06	0.18789	1.3949e-06	0.18789	4.15011	3	0.174723	1
3440	-1.39493e-06	0.187894	1.39493e-06	0.187894	4.15011	3	0.174723	1
3441	-1.39497e-06	0.187899	1.39497e-06	0.187899	4.15011	3	0.174723	1
3442	-1.39501e-06	0.187904	1.39501e-06	0.187904	4.15011	3	0.174723	1
3443	-1.39504e-06	0.187909	1.39504e-06	0.187909	4.15011	3	0.174723	1
3444	-1.39508e-06	0.187914	1.39508e-06	0.187914	4.15011	3	0.174723	1
3445	-1.39511e-06	0.187919	1.39511e-06	0.187919	4.15011	3	0.174723	1
3446	-1.39515e-06	0.187924	1.39515e-06	0.187924	4.15011	3	0.174723	1
3447	-1.39519e-06	0.187929	1.39519e-06	0.187929	4.15011	3	0.174723	1
3448	-1.39522e-06	0.187934	1.39522e-06	0.187934	4.15011	3	0.174723	1
3449	-1.39526e-06	0.187939	1.39526e-06	0.187939	4.15011	3	0.174723	1
3450	-1.3953e-06	0.187943	1.3953e-06	0.187943	4.15011	3	0.174723	1
3451	-1.39533e-06	0.187948	1.39533e-06	0.187948	4.15011	3	0.174723	1
3452	-1.39537e-06	0.187953	1.39537e-06	0.187953	4.15011	3	0.174723	1
3453	-1.3954e-06	0.187958	1.3954e-06	0.187958	4.15011	3	0.174723	1
3454	-1.39544e-06	0.187963	1.39544e-06	0.187963	4.15011	3	0.174723	1
3455	-1.39548e-06	0.187968	1.39548e-06	0.187968	4.15011	3	0.174723	1
3456	-1.39551e-06	0.187973	1.39551e-06	0.187973	4.15011	3	0.174723	1
3457	-1.39555e-06	0.187977	1.39555e-06	0.187977	4.15011	3	0.174723	1
3458	-1.39558e-06	0.187982	1.39558e-06	0.187982	4.15011	3	0.174723	1
3459	-1.39562e-06	0.187987	1.39562e-06	0.187987	4.15011	3	0.174723	1
3460	-1.39566e-06	0.187992	1.39566e-06	0.187992	4.15011	3	0.174723	1
3461	-1.39569e-06	0.187997	1.39569e-06	0.187997	4.15011	3	0.174723	1
3462	-1.39573e-06	0.188002	1.39573e-06	0.188002	4.15011	3	0.174723	1
3463	-1.39576e-06	0.188006	1.39576e-06	0.188006	4.15011	3	0.174723	1
3464	-1.3958e-06	0.188011	1.3958e-06	0.188011	4.15011	3	0.174723	1
3465	-1.39584e-06	0.188016	1.39584e-06	0.188016	4.15011	3	0.174723	1
3466	-1.39587e-06	0.188021	1.39587e-06	0.188021	4.15011	3	0.174723	1
3467	-1.39591e-06	0.188026	1.39591e-06	0.188026	4.15011	3	0.174723	1
3468	-1.39594e-06	0.18803	1.39594e-06	0.18803	4.15011	3	0.174723	1
3469	-1.39598e-06	0.188035	1.39598e-06	0.188035	4.15011	3	0.174723	1
3470	-1.39601e-06	0.18804	1.39601e-06	0.18804	4.15011	3	0.174723	1
3471	-1.39605e-06	0.188045	1.39605e-06	0.188045	4.15011	3	0.174723	1
3472	-1.39608e-06	0.18805	1.39608e-06	0.18805	4.15011	3	0.174723	1
3473	-1.39612e-06	0.188054	1.39612e-06	0.188054	4.15011	3	0.174723	1
3474	-1.39616e-06	0.188059	1.39616e-06	0.188059	4.15011	3	0.174723	1
3475	-1.39619e-06	0.188064	1.39619e-06	0.188064	4.15011	3	0.174723	1
3476	-1.39623e-06	0.188069	1.39623e-06	0.188069	4.15011	3	0.174723	1
3477	-1.39626e-06	0.188073	1.39626e-06	0.188073	4.15011	3	0.174723	1
3478	-1.3963e-06	0.188078	1.3963e-06	0.188078	4.15011	3	0.174723	1
3479	-1.39633e-06	0.188083	1.39633e-06	0.188083	4.15011	3	0.174723	1
3480	-1.39637e-06	0.188088	1.39637e-06	0.188088	4.15011	3	0.174723	1
3481	-1.3964e-06	0.188092	1.3964e-06	0.188092	4.15011	3	0.174723	1
3482	-1.39644e-06	0.188097	1.39644e-06	0.188097	4.15011	3	0.174723	1
3483	-1.39647e-06	0.188102	1.39647e-06	0.188102	4.15011	3	0.174723	1
3484	-1.39651e-06	0.188107	1.39651e-06	0.188107	4.15011	3	0.174723	1
3485	-1.39654e-06	0.188111	1.39654e-06	0.188111	4.15011	3	0.174723	1
3486	-1.39658e-06	0.188116	1.39658e-06	0.188116	4.15011	3	0.174723	1
3487	-1.39661e-06	0.188121	1.39661e-06	0.188121	4.15011	3	0.174723	1
3488	-1.39665e-06	0.188125	1.39665e-06	0.188125	4.15011	3	0.174723	1
3489	-1.39668e-06	0.18813	1.39668e-06	0.18813	4.15011	3	0.174723	1
3490	-1.39672e-06	0.188135	1.39672e-06	0.188135	4.15011	3	0.174723	1
3491	-1.39675e-06	0.18814	1.39675e-06	0.18814	4.15011	3	0.174723	1
3492	-1.39679e-06	0.188144	1.39679e-06	0.188144	4.15011	3	0.174723	1
3493	-1.39682e-06	0.188149	1.39682e-06	0.188149	4.15011	3	0.174723	1
3494	-1.39686e-06	0.188154	1.39686e-06	0.188154	4.15011	3	0.174723	1
3495	-1.39689e-06	0.188158	1.39689e-06	0.188158	4.15011	3	0.174723	1
3496	-1.39693e-06	0.188163	1.39693e-06	0.188163	4.15011	3	0.174723	1
3497	-1.39696e-06	0.188168	1.39696e-06	0.188168	4.15011	3	0.174723	1
3498	-1.397e-06	0.188172	1.397e-06	0.188172	4.15011	3	0.174723	1
3499	-1.39703e-06	0.188177	1.39703e-06	0.188177	4.15011	3	0.174723	1
3500	-1.39706e-06	0.188182	1.39706e-06	0.188182	4.15011	3	0.174723	1
3501	-1.3971e-06	0.188186	1.3971e-06	0.188186	4.15011	3	0.174723	1
3502	-1.39713e-06	0.188191	1.39713e-06	0.188191	4.15011	3	0.174723	1
3503	-1.39717e-06	0.188196	1.39717e-06	0.188196	4.15011	3	0.174723	1
3504	-1.3972e-06	0.1882	1.3972e-06	0.1882	4.15011	3	0.174723	1
3505	-1.39724e-06	0.188205	1.39724e-06	0.188205	4.15011	3	0.174723	1
3506	-1.39727e-06	0.188209	1.39727e-06	0.188209	4.15011	3	0.174723	1
3507	-1.39731e-06	0.188214	1.39731e-06	0.188214	4.15011	3	0.174723	1
3508	-1.39734e-06	0.188219	1.39734e-06	0.188219	4.15011	3	0.174723	1
3509	-1.39737e-06	0.188223	1.39737e-06	0.188223	4.15011	3	0.174723	1
3510	-1.39741e-06	0.188228	1.39741e-06	0.188228	4.15011	3	0.174723	1
3511	-1.39744e-06	0.188233	1.39744e-06	0.188233	4.15011	3	0.174723	1
3512	-1.39748e-06	0.188237	1.39748e-06	0.188237	4.15011	3	0.174723	1
3513	-1.39751e-06	0.188242	1.39751e-06	0.188242	4.15011	3	0.174723	1
3514	-1.39755e-06	0.188246	1.39755e-06	0.188246	4.15011	3	0.174723	1
3515	-1.39758e-06	0.188251	1.39758e-06	0.188251	4.15011	3	0.174723	1
3516	-1.39761e-06	0.188256	1.39761e-06	0.188256	4.15011	3	0.174723	1
3517	-1.39765e-06	0.18826	1.39765e-06	0.18826	4.15011	3	0.174723	1
3518	-1.39768e-06	0.188265	1.39768e-06	0.188265	4.15011	3	0.174723	1
3519	-1.39772e-06	0.188269	1.39772e-06	0.188269	4.15011	3	0.174723	1
3520	-1.39775e-06	0.188274	1.39775e-06	0.188274	4.15011	3	0.174723	1
3521	-1.39778e-06	0.188278	1.39778e-06	0.188278	4.15011	3	0.174723	1
3522	-1.39782e-06	0.188283	1.39782e-06	0.188283	4.15011	3	0.174723	1
3523	-1.39785e-06	0.188288	1.39785e-06	0.188288	4.15011	3	0.174723	1
3524	-1.39788e-06	0.188292	1.39788e-06	0.188292	4.15011	3	0.174723	1
3525	-1.39792e-06	0.188297	1.39792e-06	0.188297	4.15011	3	0.174723	1
3526	-1.39795e-06	0.188301	1.39795e-06	0.188301	4.15011	3	0.174723	1
3527	-1.39799e-06	0.188306	1.39799e-06	0.188306	4.15011	3	0.174723	1
3528	-1.39802e-06	0.18831	1.39802e-06	0.18831	4.15011	3	0.174723	1
3529	-1.39805e-06	0.188315	1.39805e-06	0.188315	4.15011	3	0.174723	1
3530	-1.39809e-06	0.188319	1.39809e-06	0.188319	4.15011	3	0.174723	1
3531	-1.39812e-06	0.188324	1.39812e-06	0.188324	4.15011	3	0.174723	1
3532	-1.39815e-06	0.188328	1.39815e-06	0.188328	4.15011	3	0.174723	1
3533	-1.39819e-06	0.188333	1.39819e-06	0.188333	4.15011	3	0.174723	1
3534	-1.39822e-06	0.188337	1.39822e-06	0.188337	4.15011	3	0.174723	1
3535	-1.39825e-06	0.188342	1.39825e-06	0.188342	4.15011	3	0.174723	1
3536	-1.39829e-06	0.188346	1.39829e-06	0.188346	4.15011	3	0.174723	1
3537	-1.39832e-06	0.188351	1.39832e-06	0.188351	4.15011	3	0.174723	1
3538	-1.39836e-06	0.188355	1.39836e-06	0.188355	4.15011	3	0.174723	1
3539	-1.39839e-06	0.18836	1.39839e-06	0.18836	4.15011	3	0.174723	1
3540	-1.39842e-06	0.188364	1.39842e-06	0.188364	4.15011	3	0.174723	1
3541	-1.39846e-06	0.188369	1.39846e-06	0.188369	4.15011	3	0.174723	1
3542	-1.39849e-06	0.188373	1.39849e-06	0.188373	4.15011	3	0.174723	1
3543	-1.39852e-06	0.188378	1.39852e-06	0.188378	4.15011	3	0.174723	1
3544	-1.39855e-06	0.188382	1.39855e-06	0.188382	4.15011	3	0.174723	1
3545	-1.39859e-06	0.188387	1.39859e-06	0.188387	4.15011	3	0.174723	1
3546	-1.39862e-06	0.188391	1.39862e-06	0.188391	4.15011	3	0.174723	1
3547	-1.39865e-06	0.188396	1.39865e-06	0.188396	4.15011	3	0.174723	1
3548	-1.39869e-06	0.1884	1.39869e-06	0.1884	4.15011	3	0.174723	1
3549	-1.39872e-06	0.188405	1.39872e-06	0.188405	4.15011	3	0.174723	1
3550	-1.39875e-06	0.188409	1.39875e-06	0.188409	4.15011	3	0.174723	1
3551	-1.39879e-06	0.188414	1.39879e-06	0.188414	4.15011	3	0.174723	1
3552	-1.39882e-06	0.188418	1.39882e-06	0.188418	4.15011	3	0.174723	1
3553	-1.39885e-06	0.188422	1.39885e-06	0.188422	4.15011	3	0.174723	1
3554	-1.39889e-06	0.188427	1.39889e-06	0.188427	4.15011	3	0.174723	1
3555	-1.39892e-06	0.188431	1.39892e-06	0.188431	4.15011	3	0.174723	1
3556	-1.39895e-06	0.188436	1.39895e-06	0.188436	4.15011	3	0.174723	1
3557	-1.39898e-06	0.18844	1.39898e-06	0.18844	4.15011	3	0.174723	1
3558	-1.39902e-06	0.188445	1.39902e-06	0.188445	4.15011	3	0.174723	1
3559	-1.39905e-06	0.188449	1.39905e-06	0.188449	4.15011	3	0.174723	1
3560	-1.39908e-06	0.188453	1.39908e-06	0.188453	4.15011	3	0.174723	1
3561	-1.39911e-06	0.188458	1.39911e-06	0.188458	4.15011	3	0.174723	1
3562	-1.39915e-06	0.188462	1.39915e-06	0.188462	4.15011	3	0.174723	1
3563	-1.39918e-06	0.188467	1.39918e-06	0.188467	4.15011	3	0.174723	1
3564	-1.39921e-06	0.188471	1.39921e-06	0.188471	4.15011	3	0.174723	1
3565	-1.39924e-06	0.188475	1.39924e-06	0.188475	4.15011	3	0.174723	1
3566	-1.39928e-06	0.18848	1.39928e-06	0.18848	4.15011	3	0.174723	1
3567	-1.39931e-06	0.188484	1.39931e-06	0.188484	4.15011	3	0.174723	1
3568	-1.39934e-06	0.188488	1.39934e-06	0.188488	4.15011	3	0.174723	1
3569	-1.39937e-06	0.188493	1.39937e-06	0.188493	4.15011	3	0.174723	1
3570	-1.39941e-06	0.188497	1.39941e-06	0.188497	4.15011	3	0.174723	1
3571	-1.39944e-06	0.188502	1.39944e-06	0.188502	4.15011	3	0.174723	1
3572	-1.39947e-06	0.188506	1.39947e-06	0.188506	4.15011	3	0.174723	1
3573	-1.3995e-06	0.18851	1.3995e-06	0.18851	4.15011	3	0.174723	1
3574	-1.39954e-06	0.188515	1.39954e-06	0.188515	4.15011	3	0.174723	1
3575	-1.39957e-06	0.188519	1.39957e-06	0.188519	4.15011	3	0.174723	1
3576	-1.3996e-06	0.188523	1.3996e-06	0.188523	4.15011	3	0.174723	1
3577	-1.39963e-06	0.188528	1.39963e-06	0.188528	4.15011	3	0.174723	1
3578	-1.39967e-06	0.188532	1.39967e-06	0.188532	4.15011	3	0.174723	1
3579	-1.3997e-06	0.188536	1.3997e-06	0.188536	4.15011	3	0.174723	1
3580	-1.39973e-06	0.188541	1.39973e-06	0.188541	4.15011	3	0.174723	1
3581	-1.39976e-06	0.188545	1.39976e-06	0.188545	4.15011	3	0.174723	1
3582	-1.39979e-06	0.188549	1.39979e-06	0.188549	4.15011	3	0.174723	1
3583	-1.39983e-06	0.188554	1.39983e-06	0.188554	4.15011	3	0.174723	1
3584	-1.39986e-06	0.188558	1.39986e-06	0.188558	4.15011	3	0.174723	1
3585	-1.39989e-06	0.188562	1.39989e-06	0.188562	4.15011	3	0.174723	1
3586	-1.39992e-06	0.188567	1.39992e-06	0.188567	4.15011	3	0.174723	1
3587	-1.39995e-06	0.188571	1.39995e-06	0.188571	4.15011	3	0.174723	1
3588	-1.39999e-06	0.188575	1.39999e-06	0.188575	4.15011	3	0.174723	1
3589	-1.40002e-06	0.188579	1.40002e-06	0.188579	4.15011	3	0.174723	1
3590	-1.40005e-06	0.188584	1.40005e-06	0.188584	4.15011	3	0.174723	1
3591	-1.40008e-06	0.188588	1.40008e-06	0.188588	4.15011	3	0.174723	1
3592	-1.40011e-06	0.188592	1.40011e-06	0.188592	4.15011	3	0.174723	1
3593	-1.40014e-06	0.188596	1.40014e-06	0.188596	4.15011	3	0.174723	1
3594	-1.40018e-06	0.188601	1.40018e-06	0.188601	4.15011	3	0.174723	1
3595	-1.40021e-06	0.188605	1.40021e-06	0.188605	4.15011	3	0.174723	1
3596	-1.40024e-06	0.188609	1.40024e-06	0.188609	4.15011	3	0.174723	1
3597	-1.40027e-06	0.188614	1.40027e-06	0.188614	4.15011	3	0.174723	1
3598	-1.4003e-06	0.188618	1.4003e-06	0.188618	4.15011	3	0.174723	1
3599	-1.40033e-06	0.188622	1.40033e-06	0.188622	4.15011	3	0.174723	1
3600	-1.40037e-06	0.188626	1.40037e-06	0.188626	4.15011	3	0.174723	1
3601	-1.4004e-06	0.188631	1.4004e-06	0.188631	4.15011	3	0.174723	1
3602	-1.40043e-06	0.188635	1.40043e-06	0.188635	4.15011	3	0.174723	1
3603	-1.40046e-06	0.188639	1.40046e-06	0.188639	4.15011	3	0.174723	1
3604	-1.40049e-06	0.188643	1.40049e-06	0.188643	4.15011	3	0.174723	1
3605	-1.40052e-06	0.188647	1.40052e-06	0.188647	4.15011	3	0.174723	1
3606	-1.40055e-06	0.188652	1.40055e-06	0.188652	4.15011	3	0.174723	1
3607	-1.40059e-06	0.188656	1.40059e-06	0.188656	4.15011	3	0.174723	1
3608	-1.40062e-06	0.18866	1.40062e-06	0.18866	4.15011	3	0.174723	1
3609	-1.40065e-06	0.188664	1.40065e-06	0.188664	4.15011	3	0.174723	1
3610	-1.40068e-06	0.188669	1.40068e-06	0.188669	4.15011	3	0.174723	1
3611	-1.40071e-06	0.188673	1.40071e-06	0.188673	4.15011	3	0.174723	1
3612	-1.40074e-06	0.188677	1.40074e-06	0.188677	4.15011	3	0.174723	1
3613	-1.40077e-06	0.188681	1.40077e-06	0.188681	4.15011	3	0.174723	1
3614	-1.4008e-06	0.188685	1.4008e-06	0.188685	4.15011	3	0.174723	1
3615	-1.40083e-06	0.18869	1.40083e-06	0.18869	4.15011	3	0.174723	1
3616	-1.40087e-06	0.188694	1.40087e-06	0.188694	4.15011	3	0.174723	1
3617	-1.4009e-06	0.188698	1.4009e-06	0.188698	4.15011	3	0.174723	1
3618	-1.40093e-06	0.188702	1.40093e-06	0.188702	4.15011	3	0.174723	1
3619	-1.40096e-06	0.188706	1.40096e-06	0.188706	4.15011	3	0.174723	1
3620	-1.40099e-06	0.18871	1.40099e-06	0.18871	4.15011	3	0.174723	1
3621	-1.40102e-06	0.188715	1.40102e-06	0.188715	4.15011	3	0.174723	1
3622	-1.40105e-06	0.188719	1.40105e-06	0.188719	4.15011	3	0.174723	1
3623	-1.40108e-06	0.188723	1.40108e-06	0.188723	4.15011	3	0.174723	1
3624	-1.40111e-06	0.188727	1.40111e-06	0.188727	4.15011	3	0.174723	1
3625	-1.40114e-06	0.188731	1.40114e-06	0.188731	4.15011	3	0.174723	1
3626	-1.40117e-06	0.188735	1.40117e-06	0.188735	4.15011	3	0.174723	1
3627	-1.40121e-06	0.188739	1.40121e-06	0.188739	4.15011	3	0.174723	1
3628	-1.40124e-06	0.188744	1.40124e-06	0.188744	4.15011	3	0.174723	1
3629	-1.40127e-06	0.188748	1.40127e-06	0.188748	4.15011	3	0.174723	1
3630	-1.4013e-06	0.188752	1.4013e-06	0.188752	4.15011	3	0.174723	1
3631	-1.40133e-06	0.188756	1.40133e-06	0.188756	4.15011	3	0.174723	1
3632	-1.40136e-06	0.18876	1.40136e-06	0.18876	4.15011	3	0.174723	1
3633	-1.40139e-06	0.188764	1.40139e-06	0.188764	4.15011	3	0.174723	1
3634	-1.40142e-06	0.188768	1.40142e-06	0.188768	4.15011	3	0.174723	1
3635	-1.40145e-06	0.188772	1.40145e-06	0.188772	4.15011	3	0.174723	1
3636	-1.40148e-06	0.188777	1.40148e-06	0.188777	4.15011	3	0.174723	1
3637	-1.40151e-06	0.188781	1.40151e-06	0.188781	4.15011	3	0.174723	1
3638	-1.40154e-06	0.188785	1.40154e-06	0.188785	4.15011	3	0.174723	1
3639	-1.40157e-06	0.188789	1.40157e-06	0.188789	4.15011	3	0.174723	1
3640	-1.4016e-06	0.188793	1.4016e-06	0.188793	4.15011	3	0.174723	1
3641	-1.40163e-06	0.188797	1.40163e-06	0.188797	4.15011	3	0.174723	1
3642	-1.40166e-06	0.188801	1.40166e-06	0.188801	4.15011	3	0.174723	1
3643	-1.40169e-06	0.188805	1.40169e-06	0.188805	4.15011	3	0.174723	1
3644	-1.40172e-06	0.188809	1.40172e-06	0.188809	4.15011	3	0.174723	1
3645	-1.40175e-06	0.188813	1.40175e-06	0.188813	4.15011	3	0.174723	1
3646	-1.40178e-06	0.188817	1.40178e-06	0.188817	4.15011	3	0.174723	1
3647	-1.40181e-06	0.188821	1.40181e-06	0.188821	4.15011	3	0.174723	1
3648	-1.40184e-06	0.188825	1.40184e-06	0.188825	4.15011	3	0.174723	1
3649	-1.40187e-06	0.18883	1.40187e-06	0.18883	4.15011	3	0.174723	1
3650	-1.4019e-06	0.188834	1.4019e-06	0.188834	4.15011	3	0.174723	1
3651	-1.40193e-06	0.188838	1.40193e-06	0.188838	4.15011	3	0.174723	1
3652	-1.40196e-06	0.188842	1.40196e-06	0.188842	4.15011	3	0.174723	1
3653	-1.40199e-06	0.188846	1.40199e-06	0.188846	4.15011	3	0.174723	1
3654	-1.40202e-06	0.18885	1.40202e-06	0.18885	4.15011	3	0.174723	1
3655	-1.40205e-06	0.188854	1.40205e-06	0.188854	4.15011	3	0.174723	1
3656	-1.40208e-06	0.188858	1.40208e-06	0.188858	4.15011	3	0.174723	1
3657	-1.40211e-06	0.188862	1.40211e-06	0.188862	4.15011	3	0.174723	1
3658	-1.40214e-06	0.188866	1.40214e-06	0.188866	4.15011	3	0.174723	1
3659	-1.40217e-06	0.18887	1.40217e-06	0.18887	4.15011	3	0.174723	1
3660	-1.4022e-06	0.188874	1.4022e-06	0.188874	4.15011	3	0.174723	1
3661	-1.40223e-06	0.188878	1.40223e-06	0.188878	4.15011	3	0.174723	1
3662	-1.40226e-06	0.188882	1.40226e-06	0.188882	4.15011	3	0.174723	1
3663	-1.40229e-06	0.188886	1.40229e-06	0.188886	4.15011	3	0.174723	1
3664	-1.40232e-06	0.18889	1.40232e-06	0.18889	4.15011	3	0.174723	1
3665	-1.40235e-06	0.188894	1.40235e-06	0.188894	4.15011	3	0.174723	1
3666	-1.40238e-06	0.188898	1.40238e-06	0.188898	4.15011	3	0.174723	1
3667	-1.40241e-06	0.188902	1.40241e-06	0.188902	4.15011	3	0.174723	1
3668	-1.40244e-06	0.188906	1.40244e-06	0.188906	4.15011	3	0.174723	1
3669	-1.40247e-06	0.18891	1.40247e-06	0.18891	4.15011	3	0.174723	1
3670	-1.4025e-06	0.188914	1.4025e-06	0.188914	4.15011	3	0.174723	1
3671	-1.40253e-06	0.188918	1.40253e-06	0.188918	4.15011	3	0.174723	1
3672	-1.40256e-06	0.188922	1.40256e-06	0.188922	4.15011	3	0.174723	1
3673	-1.40259e-06	0.188926	1.40259e-06	0.188926	4.15011	3	0.174723	1
3674	-1.40262e-06	0.18893	1.40262e-06	0.18893	4.15011	3	0.174723	1
3675	-1.40265e-06	0.188934	1.40265e-06	0.188934	4.15011	3	0.174723	1
3676	-1.40268e-06	0.188938	1.40268e-06	0.188938	4.15011	3	0.174723	1
3677	-1.40271e-06	0.188941	1.40271e-06	0.188941	4.15011	3	0.174723	1
3678	-1.40274e-06	0.188945	1.40274e-06	0.188945	4.15011	3	0.174723	1
3679	-1.40276e-06	0.188949	1.40276e-06	0.188949	4.15011	3	0.174723	1
3680	-1.40279e-06	0.188953	1.40279e-06	0.188953	4.15011	3	0.174723	1
3681	-1.40282e-06	0.188957	1.40282e-06	0.188957	4.15011	3	0.174723	1
3682	-1.40285e-06	0.188961	1.40285e-06	0.188961	4.15011	3	0.174723	1
3683	-1.40288e-06	0.188965	1.40288e-06	0.188965	4.15011	3	0.174723	1
3684	-1.40291e-06	0.188969	1.40291e-06	0.188969	4.15011	3	0.174723	1
3685	-1.40294e-06	0.188973	1.40294e-06	0.188973	4.15011	3	0.174723	1
3686	-1.40297e-06	0.188977	1.40297e-06	0.188977	4.15011	3	0.174723	1
3687	-1.403e-06	0.188981	1.403e-06	0.188981	4.15011	3	0.174723	1
3688	-1.40303e-06	0.188985	1.40303e-06	0.188985	4.15011	3	0.174723	1
3689	-1.40306e-06	0.188989	1.40306e-06	0.188989	4.15011	3	0.174723	1
3690	-1.40308e-06	0.188992	1.40308e-06	0.188992	4.15011	3	0.174723	1
3691	-1.40311e-06	0.188996	1.40311e-06	0.188996	4.15011	3	0.174723	1
3692	-1.40314e-06	0.189	1.40314e-06	0.189	4.15011	3	0.174723	1
3693	-1.40317e-06	0.189004	1.40317e-06	0.189004	4.15011	3	0.174723	1
3694	-1.4032e-06	0.189008	1.4032e-06	0.189008	4.15011	3	0.174723	1
3695	-1.40323e-06	0.189012	1.40323e-06	0.189012	4.15011	3	0.174723	1
3696	-1.40326e-06	0.189016	1.40326e-06	0.189016	4.15011	3	0.174723	1
3697	-1.40329e-06	0.18902	1.40329e-06	0.18902	4.15011	3	0.174723	1
3698	-1.40331e-06	0.189024	1.40331e-06	0.189024	4.15011	3	0.174723	1
3699	-1.40334e-06	0.189027	1.40334e-06	0.189027	4.15011	3	0.174723	1
3700	-1.40337e-06	0.189031	1.40337e-06	0.189031	4.15011	3	0.174723	1
3701	-1.4034e-06	0.189035	1.4034e-06	0.189035	4.15011	3	0.174723	1
3702	-1.40343e-06	0.189039	1.40343e-06	0.189039	4.15011	3	0.174723	1
3703	-1.40346e-06	0.189043	1.40346e-06	0.189043	4.15011	3	0.174723	1
3704	-1.40349e-06	0.189047	1.40349e-06	0.189047	4.15011	3	0.174723	1
3705	-1.40352e-06	0.189051	1.40352e-06	0.189051	4.15011	3	0.174723	1
3706	-1.40354e-06	0.189054	1.40354e-06	0.189054	4.15011	3	0.174723	1
3707	-1.40357e-06	0.189058	1.40357e-06	0.189058	4.15011	3	0.174723	1
3708	-1.4036e-06	0.189062	1.4036e-06	0.189062	4.15011	3	0.174723	1
3709	-1.40363e-06	0.189066	1.40363e-06	0.189066	4.15011	3	0.174723	1
3710	-1.40366e-06	0.18907	1.40366e-06	0.18907	4.15011	3	0.174723	1
3711	-1.40369e-06	0.189074	1.40369e-06	0.189074	4.15011	3	0.174723	1
3712	-1.40371e-06	0.189077	1.40371e-06	0.189077	4.15011	3	0.174723	1
3713	-1.40374e-06	0.189081	1.40374e-06	0.189081	4.15011	3	0.174723	1
3714	-1.40377e-06	0.189085	1.40377e-06	0.189085	4.15011	3	0.174723	1
3715	-1.4038e-06	0.189089	1.4038e-06	0.189089	4.15011	3	0.174723	1
3716	-1.40383e-06	0.189093	1.40383e-06	0.189093	4.15011	3	0.174723	1
3717	-1.40386e-06	0.189096	1.40386e-06	0.189096	4.15011	3	0.174723	1
3718	-1.40388e-06	0.1891	1.40388e-06	0.1891	4.15011	3	0.174723	1
3719	-1.40391e-06	0.189104	1.40391e-06	0.189104	4.15011	3	0.174723	1
3720	-1.40394e-06	0.189108	1.40394e-06	0.189108	4.15011	3	0.174723	1
3721	-1.40397e-06	0.189112	1.40397e-06	0.189112	4.15011	3	0.174723	1
3722	-1.404e-06	0.189115	1.404e-06	0.189115	4.15011	3	0.174723	1
3723	-1.40402e-06	0.189119	1.40402e-06	0.189119	4.15011	3	0.174723	1
3724	-1.40405e-06	0.189123	1.40405e-06	0.189123	4.15011	3	0.174723	1
3725	-1.40408e-06	0.189127	1.40408e-06	0.189127	4.15011	3	0.174723	1
3726	-1.40411e-06	0.18913	1.40411e-06	0.18913	4.15011	3	0.174723	1
3727	-1.40414e-06	0.189134	1.40414e-06	0.189134	4.15011	3	0.174723	1
3728	-1.40416e-06	0.189138	1.40416e-06	0.189138	4.15011	3	0.174723	1
3729	-1.40419e-06	0.189142	1.40419e-06	0.189142	4.15011	3	0.174723	1
3730	-1.40422e-06	0.189146	1.40422e-06	0.189146	4.15011	3	0.174723	1
3731	-1.40425e-06	0.189149	1.40425e-06	0.189149	4.15011	3	0.174723	1
3732	-1.40428e-06	0.189153	1.40428e-06	0.189153	4.15011	3	0.174723	1
3733	-1.4043e-06	0.189157	1.4043e-06	0.189157	4.15011	3	0.174723	1
3734	-1.40433e-06	0.18916	1.40433e-06	0.18916	4.15011	3	0.174723	1
3735	-1.40436e-06	0.189164	1.40436e-06	0.189164	4.15011	3	0.174723	1
3736	-1.40439e-06	0.189168	1.40439e-06	0.189168	4.15011	3	0.174723	1
3737	-1.40441e-06	0.189172	1.40441e-06	0.189172	4.15011	3	0.174723	1
3738	-1.40444e-06	0.189175	1.40444e-06	0.189175	4.15011	3	0.174723	1
3739	-1.40447e-06	0.189179	1.40447e-06	0.189179	4.15011	3	0.174723	1
3740	-1.4045e-06	0.189183	1.4045e-06	0.189183	4.15011	3	0.174723	1
3741	-1.40453e-06	0.189187	1.40453e-06	0.189187	4.15011	3	0.174723	1
3742	-1.40455e-06	0.18919	1.40455e-06	0.18919	4.15011	3	0.174723	1
3743	-1.40458e-06	0.189194	1.40458e-06	0.189194	4.15011	3	0.174723	1
3744	-1.40461e-06	0.189198	1.40461e-06	0.189198	4.15011	3	0.174723	1
3745	-1.40464e-06	0.189201	1.40464e-06	0.189201	4.15011	3	0.174723	1
3746	-1.40466e-06	0.189205	1.40466e-06	0.189205	4.15011	3	0.174723	1
